,name,idx,lat,lon,url
758,"Business School, Weifang",568,36.68194444,119.09994440,http://aqicn.org/city/shandong/weifang/shangxiao/
759,"Hanting District, Weifang",569,36.77305556,119.19388890,http://aqicn.org/city/shandong/weifang/hantingqu/
760,"Gongda Company, Weifang",570,36.65722222,119.16138890,http://aqicn.org/city/shandong/weifang/gongdagongsi/
761,"City EPA, Weifang",571,36.70083333,119.1625,http://aqicn.org/city/shandong/weifang/shihuanbaoju/
762,"City Arbitration Committee, Weifang",572,36.70194444,119.14,http://aqicn.org/city/shandong/weifang/shizhongcaiwei/
763,"Xinhui Group, Weifang",573,36.64111111,119.11083330,http://aqicn.org/city/shandong/weifang/xinhuijituan/
764,"Jincheng Middle School, Weifang",574,36.77305556,119.10956670,http://aqicn.org/city/shandong/weifang/jinchengzhongxue/
765,"City Monitoring Station, Jining",575,35.40888889,116.61861110,http://aqicn.org/city/shandong/jining/shijiancezhan/
766,"Shengdi Hollidays Resort, Jining",576,35.42505556,116.69361110,http://aqicn.org/city/shandong/jining/shengdidujiacun/
767,"Sewage treatment plant, Jining",577,35.36477778,116.60388890,http://aqicn.org/city/shandong/jining/wushuichulichang/
768,"Electrochemical Factory, Jining",578,35.39088889,116.54761110,http://aqicn.org/city/shandong/jining/dianhuachang/
769,"Rencheng BDA, Jining",579,35.39088889,116.65761110,http://aqicn.org/city/shandong/jining/renchengkaifaqu/
770,"Agricultural School, Jining",580,35.44277778,116.59638890,http://aqicn.org/city/shandong/jining/nongyexuexiao/
771,"BDA Huojucheng, Jining",581,35.43677778,116.63761110,http://aqicn.org/city/shandong/jining/kaifaquhuojucheng/
772,"Taishan monitoring station, Taian",582,36.19416667,117.15361110,http://aqicn.org/city/shandong/taian/taishanjiancezhan/
773,"Shandong Electric Power School, Taian",583,36.17583333,117.11805560,http://aqicn.org/city/shandong/taian/shandongdianlixuexiao/
774,"Population Education school, Taian",584,36.19416667,117.09805560,http://aqicn.org/city/shandong/taian/renkouxuexiao/
775,"Houfeng company, Taian",585,36.20472222,117.18416670,http://aqicn.org/city/shandong/taian/houfenggongsi/
776,"Nongda new campus, Taian",586,36.17,117.15916670,http://aqicn.org/city/shandong/taian/nongdaxinxiao/
777,"Transportation technical school, Taian",587,36.20194444,117.04111110,http://aqicn.org/city/shandong/taian/jiaotongjixiao/
778,"ICT Technology, Taian",588,36.11638889,117.10138890,http://aqicn.org/city/shandong/taian/xintongkeji/
779,"City Environmental Monitoring Station, Weihai",589,37.51292649,122.06200450,http://aqicn.org/city/shandong/weihai/shihuanjingjiancezhan/
780,"Woodworking Factory, Weihai",590,37.32453537,122.15581420,http://aqicn.org/city/shandong/weihai/mugongjixiechang/
781,"Lantian Hotel, Weihai",591,37.51363425,122.14125740,http://aqicn.org/city/shandong/weihai/lantianbinguan/
782,"Zhang village government, Weihai",592,37.48458826,122.04442080,http://aqicn.org/city/shandong/weihai/zhangcunzhengfu/
783,"Gao District Bank, Weihai",593,37.53392123,122.05125790,http://aqicn.org/city/shandong/weihai/gaoqujiaoxing/
784,"Huxia technical school, Weihai",594,37.42694682,122.12577140,http://aqicn.org/city/shandong/weihai/huaxiajixiao/
785,"City governement square, Rizhao",595,35.40777778,119.52055560,http://aqicn.org/city/shandong/rizhao/shizhengfuguangchang/
786,"Port Authority, Rizhao",596,35.38166667,119.54861110,http://aqicn.org/city/shandong/rizhao/gangwuju/
787,"City Monitoring Station, Rizhao",597,35.38888889,119.49083330,http://aqicn.org/city/shandong/rizhao/shijiancezhan/
788,"Professor Garden, Rizhao",598,35.4625,119.56888890,http://aqicn.org/city/shandong/rizhao/jiaoshouhuayuan/
789,"Vocational and Technical College, Rizhao",599,35.44222222,119.53277780,http://aqicn.org/city/shandong/rizhao/zhiyejishuxueyuan/
790,"Lanshan EPA branch, Rizhao",600,35.29361111,119.34,http://aqicn.org/city/shandong/rizhao/lanshanhuanbaofenju/
791,"Jinma Industrial Park, Rizhao",601,35.37361111,119.50861110,http://aqicn.org/city/shandong/rizhao/jinmagongyeyuan/
792,"Vegetable oil factory, Laiwu",602,36.2050,117.6950,http://aqicn.org/city/shandong/laiwu/zhiwuyouchang/
793,"Nursing home, Laiwu",604,36.26611111,117.64694440,http://aqicn.org/city/shandong/laiwu/laoniangongyu/
794,"Xinyi middle school, Laiwu",605,36.2450,117.73305560,http://aqicn.org/city/shandong/laiwu/xinyizhongxue/
795,"Risheng International School, Laiwu",606,36.20805556,117.7250,http://aqicn.org/city/shandong/laiwu/richengguojixuexiao/
796,"Gangcheng EPA, Laiwu",607,36.06694444,117.86611110,http://aqicn.org/city/shandong/laiwu/gangchengquhuanbaoju/
797,"Lunan Pharmaceutical Factory, Linyi",608,35.06222222,118.29388890,http://aqicn.org/city/shandong/linyi/lunanzhiyaochang/
798,"Yihe compound, Linyi",609,35.05722222,118.34166670,http://aqicn.org/city/shandong/linyi/yihexiaoqu/
799,"Linyi University, Linyi",610,35.11527778,118.28777780,http://aqicn.org/city/shandong/linyi/linyidaxue/
800,"City EPA (Nanfang), Linyi",611,35.10527778,118.34777780,http://aqicn.org/city/shandong/linyi/shihuanbaojunanfang/
801,"Xinguang woolen factory, Linyi",612,34.98166667,118.27638890,http://aqicn.org/city/shandong/linyi/xinguangmaofangchang/
802,"Hongfu Baijiu Factory, Linyi",613,34.99944444,118.25166670,http://aqicn.org/city/shandong/linyi/hongfujiuye/
803,"Hedong insurance company, Linyi",614,35.08972222,118.40233330,http://aqicn.org/city/shandong/linyi/hedongbaoxiangongsi/
804,"Jianghua vehicule center, Linyi",615,35.01055556,118.43,http://aqicn.org/city/shandong/linyi/jianghuaqimao/
805,"Heima group, Dezhou",616,37.46527778,116.30833330,http://aqicn.org/city/shandong/dezhou/heimajituan/
806,"Children's amuzment park, Dezhou",617,37.46638889,116.30611110,http://aqicn.org/city/shandong/dezhou/ertongleyuan/
807,"Monitoring station, Dezhou",618,37.43222222,116.37138890,http://aqicn.org/city/shandong/dezhou/jiancezhan/
808,"Supervision Station, Dezhou",619,37.44888889,116.31888890,http://aqicn.org/city/shandong/dezhou/jianlizhan/
809,"Huayu technical school, Dezhou",620,37.46194444,116.35166670,http://aqicn.org/city/shandong/dezhou/huayujixiao/
810,"Shuangyi group, Dezhou",621,37.47805556,116.31055560,http://aqicn.org/city/shandong/dezhou/shuangyijituan/
811,"Dongchang District Government, Liaocheng",622,36.44444444,115.96611110,http://aqicn.org/city/shandong/liaocheng/dongchangquzhengfu/
812,"Light Machinery Factory No. 2, Liaocheng",623,36.45666667,115.99666670,http://aqicn.org/city/shandong/liaocheng/erqingjixiechang/
813,"City committee communist party school, Liaocheng",624,36.47944444,115.98361110,http://aqicn.org/city/shandong/liaocheng/shiweidangxiao/
814,"Customs, Liaocheng",625,36.43194444,115.95138890,http://aqicn.org/city/shandong/liaocheng/haiguan/
815,"Hongshun Garden, Liaocheng",626,36.47111111,115.95472220,http://aqicn.org/city/shandong/liaocheng/hongshunhuayuan/
816,"BDA, Liaocheng",627,36.45916667,116.03777780,http://aqicn.org/city/shandong/liaocheng/kaifaqu/
817,"City EPA, Binzhou",628,37.37944444,118.02083330,http://aqicn.org/city/shandong/binzhou/shihuanbaoju/
818,"Beizhong new school, Binzhou",629,37.38305556,117.98305560,http://aqicn.org/city/shandong/binzhou/beizhongxinxiao/
819,"No.2 water factory, Binzhou",630,37.36083333,117.99666670,http://aqicn.org/city/shandong/binzhou/diershuichang/
820,"Keling Chemical factory, Binzhou",631,37.39555556,117.93777780,http://aqicn.org/city/shandong/binzhou/kelinghuagong/
821,"Yinhe logistics company, Binzhou",632,37.35555556,117.9375,http://aqicn.org/city/shandong/binzhou/yinhewuliu/
822,"Bilin compond, Binzhou",633,37.3675,117.97305560,http://aqicn.org/city/shandong/binzhou/bilinxiaoqu/
824,"Sewage treatment plant, Heze",635,35.22305556,115.52583330,http://aqicn.org/city/shandong/heze/wushuichulichang/
825,"Municipal CPPCC, Heze",636,35.2375,115.47472220,http://aqicn.org/city/shandong/heze/shizhengxie/
826,"Mǔdān high-tech zone, Heze",637,35.24361111,115.40861110,http://aqicn.org/city/shandong/heze/mudangaoxinqu/
827,"Huarun Pharmaceutical Company, Heze",638,35.26194444,115.51916670,http://aqicn.org/city/shandong/heze/huarunzhiyao/
828,"Heze University, Heze",639,35.27,115.4550,http://aqicn.org/city/shandong/heze/hezexueyuan/
829,"City EPA, Laiwu",640,36.22888889,117.68888890,http://aqicn.org/city/shandong/laiwu/shihuanbaoju/
830,"No. 4, Huangdao District, Huangdao District",10227,35.876078,120.035032,http://aqicn.org/city/shandong/huangdaoqu/huangdaoqu4hao/
831,"No. 1 West of Huangdao District, Huangdao District",10228,36.872222,120.015833,http://aqicn.org/city/shandong/huangdaoqu/huangdaoquxibu1hao/
832,"Laoshan district sub-station, Laoshan District",10229,36.091009,120.465427,http://aqicn.org/city/shandong/laoshanqu/laoshanquzizhan/
833,"Laoshan District Central, Laoshan District",10230,36.090925,120.475470,http://aqicn.org/city/shandong/laoshanqu/laoshanquzhongbu/
834,"Southern Lishui District, Lisong District",10231,36.14518640,120.428660,http://aqicn.org/city/shandong/licangqu/licangqunanbu/
835,"No. 3, Lisong District, Lisong District",10232,36.1788,120.448065,http://aqicn.org/city/shandong/licangqu/licangqu3hao/
836,"Southern part of Chengyang District, Chengyang District",10233,36.257319,120.457760,http://aqicn.org/city/shandong/chengyangqu/chengyangqunanbu/
837,"Jiaozhou No. 1, Jiaozhou City",10234,36.27582778,120.01977778,http://aqicn.org/city/shandong/jiaozhoushi/jiaozhou1hao/
838,"Jiaozhou 2, Jiaozhou City",10235,36.252778,120.014167,http://aqicn.org/city/shandong/jiaozhoushi/jiaozhou2hao/
839,"Jimo 1, Jimo City",10236,36.379722,120.416389,http://aqicn.org/city/shandong/jimoshi/jimo1hao/
840,"Jimo 2, Jimo City",10237,36.403333,120.501389,http://aqicn.org/city/shandong/jimoshi/jimo2hao/
841,"Pingdu No. 1, Pingdu City",10238,36.790556,119.944722,http://aqicn.org/city/shandong/pingdushi/pingdu1hao/
842,"Pingdu 2, Pingdu City",10239,36.798611,119.975833,http://aqicn.org/city/shandong/pingdushi/pingdu2hao/
843,"lái xī 1 hào, Laixi City",10240,36.864444,120.536667,http://aqicn.org/city/shandong/laixishi/laixi1hao/
844,"lái xī 2 hào, Laixi City",10241,36.888611,120.53,http://aqicn.org/city/shandong/laixishi/laixi2hao/
845,"High school, Lixia District",10242,36.64611111,117.16555560,http://aqicn.org/city/shandong/lixiaqu/gaoxinxuexiao/
846,"zhǎng qīng dàxué chéng, Zhangqing District",10243,36.532453,116.793713,http://aqicn.org/city/shandong/changqingqu/changqingdaxuecheng/
847,"Zhangqiucheng District, Zhangqiu City",10244,36.687222,117.5375,http://aqicn.org/city/shandong/zhangqiushi/zhangqiuchengqu/
848,"Zhangqiu Development Zone, Zhangqiu City",10245,36.676389,117.512778,http://aqicn.org/city/shandong/zhangqiushi/zhangqiukaifaqu/
849,"Business college, High-tech zone",10246,36.635446,117.265095,http://aqicn.org/city/shandong/gaoxinqu/shangzhixueyuan/
850,"Pingyin District, Pingyin County",10247,36.283333,116.459722,http://aqicn.org/city/shandong/pingyinxian/pingyinchengqu/
851,"Pingyin Development Zone, Pingyin County",10248,36.292222,116.478056,http://aqicn.org/city/shandong/pingyinxian/pingyinkaifaqu/
852,"Jiyang City, Jiyang County",10249,36.971944,117.190833,http://aqicn.org/city/shandong/jiyangxian/jiyangchengqu/
853,"Jiyang Development Zone, Jiyang County",10250,36.985833,117.1550,http://aqicn.org/city/shandong/jiyangxian/jiyangkaifaqu/
854,"Shanghe District, Shanghe County",10251,37.316667,117.163889,http://aqicn.org/city/shandong/shanghexian/shanghechengqu/
855,"Shanghe Development Zone, Shanghe County",10252,37.264167,117.138611,http://aqicn.org/city/shandong/shanghexian/shanghekaifaqu/
856,"huán tái huá gōu, Huantai County",10253,36.931389,118.08,http://aqicn.org/city/shandong/huantaixian/huantaihuagou/
857,"huán tái jǐn qiū, Huantai County",10254,36.960278,118.076111,http://aqicn.org/city/shandong/huantaixian/huantaijinqiu/
858,"Gaoqinglu Lake, Gaoqing County",10255,37.209167,117.887222,http://aqicn.org/city/shandong/gaoqingxian/gaoqingluhu/
859,"Gaoqingtian Town, Gaoqing County",10256,37.18,117.915833,http://aqicn.org/city/shandong/gaoqingxian/gaoqingtianzhen/
860,"Wuyuan Lishan, Wuyuan County",10257,36.208056,118.157778,http://aqicn.org/city/shandong/yiyuanxian/yiyuanlishan/
861,"Wuyuan Nanma, Wuyuan County",10258,36.205556,118.140278,http://aqicn.org/city/shandong/yiyuanxian/yiyuannanma/
862,"Tengzhou Beixin Middle School, Tengzhou City",10259,35.099740,117.166348,http://aqicn.org/city/shandong/tengzhoushi/tengzhoubeixinzhongxue/
863,"Tengzhou Planning Bureau, Tengzhou City",10260,35.648510,117.946240,http://aqicn.org/city/shandong/tengzhoushi/tengzhoushiguihuaju/
864,"Tengzhou New Second Middle School, Tengzhou City",10261,35.038775,117.182015,http://aqicn.org/city/shandong/tengzhoushi/tengzhouxinerzhong/
865,"Kenli District Environmental Protection Bureau, Kenli District",10262,37.566389,118.5725,http://aqicn.org/city/shandong/kenliqu/kenliquhuanbaoju/
866,"Minfeng Lake, Kenli District, Kenli District",10263,37.5493,118.5674,http://aqicn.org/city/shandong/kenliqu/kenliquminfenghu/
867,"Lijin Ecological Park, Lijin County",10264,37.504167,118.252222,http://aqicn.org/city/shandong/lijinxian/lijinshengtaiyuan/
868,"Phoenix Square, Lijin County, Lijin County",10265,37.481944,118.242778,http://aqicn.org/city/shandong/lijinxian/lijinxianfenghuangguangchang/
869,"Guangrao Sun Wuhu, Guangrao County",10266,37.047778,118.431389,http://aqicn.org/city/shandong/guangraoxian/guangraosunwuhu/
870,"Jingouzhai, Zhifu District",10267,37.530112,121.430478,http://aqicn.org/city/shandong/zhifuqu/jingouzhai/
871,"zhǎngdǎo dàtóu shān, Zhangdao County",10268,37.989722,120.695833,http://aqicn.org/city/shandong/changdaoxian/changdaodatoushan/
872,"Longkou Mining Bureau, Longkou City",10269,37.619444,120.319722,http://aqicn.org/city/shandong/longkoushi/longkoukuangwuju/
873,"Longkou Nanshan District, Longkou City",10270,37.5767,120.4781,http://aqicn.org/city/shandong/longkoushi/longkounanshanqu/
874,"Longkou City Government, Longkou City",10271,37.644444,120.473056,http://aqicn.org/city/shandong/longkoushi/longkoushizhengfu/
875,"Laiyang Development Zone, Laiyang City",10272,36.951944,120.634444,http://aqicn.org/city/shandong/laiyangshi/laiyangkaifaqu/
876,"Laiyang Agricultural College, Laiyang City",10273,36.9775,120.714722,http://aqicn.org/city/shandong/laiyangshi/laiyangnongxueyuan/
877,"Laizhou EPA, Laizhou City",10274,37.1875,119.956944,http://aqicn.org/city/shandong/laizhoushi/laizhouhuanbaoju/
878,"Laizhou Municipal Government, Laizhou City",10275,37.176667,119.940556,http://aqicn.org/city/shandong/laizhoushi/laizhoushizhengfu/
879,"Penglai EPA, Penglai City",10276,37.808611,120.7725,http://aqicn.org/city/shandong/penglaishi/penglaihuanbaoju/
880,"Penglai Shahe Bridge, Penglai City",10277,37.7983,120.8022,http://aqicn.org/city/shandong/penglaishi/penglaishaheqiao/
881,"Zhaoyuan EPA, Zhaoyuan City",10278,37.373611,120.398611,http://aqicn.org/city/shandong/zhaoyuanshi/zhaoyuanhuanbaoju/
882,"Zhaoyuan New One, Zhaoyuan City",10279,37.361944,120.429722,http://aqicn.org/city/shandong/zhaoyuanshi/zhaoyuanxinyizhong/
883,"Qixia Finance Bureau, Qixia City",10280,37.336944,120.842222,http://aqicn.org/city/shandong/qixiashi/qixiacaizhengju/
884,"Qixia Environmental Protection Bureau, Qixia City",10281,37.306944,120.836944,http://aqicn.org/city/shandong/qixiashi/qixiahuanbaoju/
885,"Haiyang Environmental Protection Bureau, Haiyang City",10282,36.794167,121.150556,http://aqicn.org/city/shandong/haiyangshi/haiyanghuanbaoju/
886,"Haiyang Development Zone, Haiyang City",10283,36.7350,121.196944,http://aqicn.org/city/shandong/haiyangshi/haiyangkaifaqu/
887,"Yucheng District Government, Wucheng District",10284,36.72790499,119.01907121,http://aqicn.org/city/shandong/weichengqu/weichengquzhengfu/
888,"Linyi Waterworks, Linyi County",10285,36.500010,118.519960,http://aqicn.org/city/shandong/linchunxian/linchunzilaishuichang/
889,"Changle Sports Bureau, Changle County",10286,36.730278,118.833611,http://aqicn.org/city/shandong/changlexian/changletiyuju/
890,"chāng lè wǔ tú, Changle County",10287,36.6848,118.8779,http://aqicn.org/city/shandong/changlexian/changlewutu/
891,"Weifang College, High-tech Development Zone",10288,36.71627836,119.17448756,http://aqicn.org/city/shandong/gaoxinkaifaqu/weifangxueyuan/
892,"Qingzhou Monitoring Station, Qingzhou City",10289,36.681389,118.490833,http://aqicn.org/city/shandong/qingzhoushi/qingzhoujiancezhan/
893,"Qingzhou Shuangbei Stadium, Qingzhou City",10290,36.657390,118.455810,http://aqicn.org/city/shandong/qingzhoushi/qingzhoushuangbeitiyuchang/
894,"Zhucheng Safety Supervision Bureau, Zhucheng",10291,36.003333,119.406111,http://aqicn.org/city/shandong/zhuchengshi/zhuchenganjianju/
895,"Zhucheng Technical School, Zhucheng",10292,36.0449,119.4044,http://aqicn.org/city/shandong/zhuchengshi/zhuchengjigongxuexiao/
896,"Shouguang Monitoring Station, Shouguang City",10293,36.868333,118.735278,http://aqicn.org/city/shandong/shouguangshi/shouguangjiancezhan/
897,"Shouguang Business District, Shouguang City",10294,36.858611,118.786667,http://aqicn.org/city/shandong/shouguangshi/shouguangshangwuxiaoqu/
898,"Anqiu Qingyun Lake Community, Anqiu City",10295,36.478889,119.222778,http://aqicn.org/city/shandong/anqiushi/anqiuqingyunhuxiaoqu/
899,"Anqiu Qingyun Mountain, Anqiu City",10296,36.436944,119.240278,http://aqicn.org/city/shandong/anqiushi/anqiuqingyunshan/
900,"Gaomi University City, Gaomi City",10297,36.3432,119.7478,http://aqicn.org/city/shandong/gaomishi/gaomidaxuecheng/
901,"Gaomi Sports Bureau, Gaomi City",10298,36.358889,119.801667,http://aqicn.org/city/shandong/gaomishi/gaomitiyuju/
902,"Changyi Highway Bureau, Changyi City",10299,36.842222,119.390278,http://aqicn.org/city/shandong/changyishi/changyigongluju/
903,"Changyi Yizhong, Changyi City",10300,36.858611,119.431389,http://aqicn.org/city/shandong/changyishi/changyiyizhong/
904,"Zhangzhou Education Bureau, Yinzhou District",10301,35.555854,116.786949,http://aqicn.org/city/shandong/yanzhouqu/yanzhoujiaotiju/
905,"Zhangzhou Jiuyi Hospital, Yinzhou District",10302,35.558611,116.844167,http://aqicn.org/city/shandong/yanzhouqu/yanzhoujiuyiyiyuan/
906,"Zhangzhou Normal South School, Yinzhou District",10303,35.531389,116.817222,http://aqicn.org/city/shandong/yanzhouqu/yanzhoushifannanxiao/
907,"Weishan Old Agricultural Bureau, Weishan County",10304,34.810556,117.130833,http://aqicn.org/city/shandong/weishanxian/weishanlaonongyeju/
908,"Weishan Rongshang Group, Weishan County",10305,34.790556,117.144722,http://aqicn.org/city/shandong/weishanxian/weishanrongshangjituan/
909,"Yutai Development Zone, Yutai County",10306,35.019167,116.657778,http://aqicn.org/city/shandong/yutaixian/yutaikaifaqu/
910,"Yutai old government, Yutai County",10307,34.996111,116.6475,http://aqicn.org/city/shandong/yutaixian/yutailaozhengfu/
911,"college of education, Jinxiang County",10308,35.081667,116.294167,http://aqicn.org/city/shandong/jinxiangxian/jiaoyuxueyuan/
912,"Jinxiang Wastewater Treatment Plant, Jinxiang County",10309,35.065278,116.316111,http://aqicn.org/city/shandong/jinxiangxian/jinxiangwushuichang/
913,"Jiaxiang Construction Bureau, Jiaxiang County",10310,35.405556,116.341111,http://aqicn.org/city/shandong/jiaxiangxian/jiaxiangjiansheju/
914,"Jiaxiang Meteorological Bureau, Jiaxiang County",10311,35.413611,116.37,http://aqicn.org/city/shandong/jiaxiangxian/jiaxiangqixiangju/
915,"Wenshang Wastewater Treatment Plant, Wenshang County",10312,35.694444,116.472778,http://aqicn.org/city/shandong/wenshangxian/wenshangwushuichang/
916,"Wenshang Government New District, Wenshang County",10313,35.702778,116.488056,http://aqicn.org/city/shandong/wenshangxian/wenshangzhengwuxinqu/
917,"Surabaya Development Zone, Yishui County",10314,35.664167,117.251944,http://aqicn.org/city/shandong/sishuixian/sishuikaifaqu/
918,"Surabaya Old Town, Yishui County",10315,35.6525,117.2825,http://aqicn.org/city/shandong/sishuixian/sishuilaochengqu/
919,"Liangshan TV Station, Liangshan County",10316,35.801944,116.101944,http://aqicn.org/city/shandong/liangshanxian/liangshandianshitai/
920,"Liangshan Meteorological Bureau, Liangshan County",10317,35.811389,116.094722,http://aqicn.org/city/shandong/liangshanxian/liangshanqixiangju/
921,"Qufu North Gate, Qufu City",10318,35.612778,116.994722,http://aqicn.org/city/shandong/qufushi/qufubeiguan/
922,"Qufu Nanguan, Qufu City",10319,35.58291899,116.99256830,http://aqicn.org/city/shandong/qufushi/qufunanguan/
923,"Zoucheng Development Zone, Zoucheng",10320,35.429444,116.920833,http://aqicn.org/city/shandong/zouchengshi/zouchengkaifaqu/
924,"Zoucheng Old Town, Zoucheng",10321,35.411389,116.972222,http://aqicn.org/city/shandong/zouchengshi/zouchenglaochengqu/
925,"Zoucheng New Town, Zoucheng",10322,35.405556,116.998889,http://aqicn.org/city/shandong/zouchengshi/zouchengxinchengqu/
926,"Ningyang Experimental Middle School, Ningyang County",10323,35.762778,116.802778,http://aqicn.org/city/shandong/ningyangxian/ningyangshiyanzhongxue/
927,"Ningyang Vocational Education Center, Ningyang County",10324,35.758333,116.816944,http://aqicn.org/city/shandong/ningyangxian/ningyangzhijiaozhongxin/
928,"Dongping Dongping Monitoring Station, Dongping County",10325,35.921944,116.468889,http://aqicn.org/city/shandong/dongpingxian/dongpingdongpingjiancezhan/
929,"Dongping Park Management Committee, Dongping County",10326,35.93,116.455278,http://aqicn.org/city/shandong/dongpingxian/dongpingyuanquguanwei/
930,"Xintai Weather Station, Xintai City",10327,35.897545,117.795067,http://aqicn.org/city/shandong/xintaishi/xintaiqixiangzhan/
931,"Xinwenzi Station, Xintai City",10328,35.876990,117.686348,http://aqicn.org/city/shandong/xintaishi/xinwenzizhan/
932,"Feicheng Environmental Protection Bureau, Feicheng City",10329,36.181389,116.746667,http://aqicn.org/city/shandong/feichengshi/feichenghuanbaoju/
933,"Feicheng Justice Bureau, Feicheng City",10330,36.177778,116.775556,http://aqicn.org/city/shandong/feichengshi/feichengsifaju/
934,"Wendeng Garden Bureau, Wendeng City",10331,37.195254,122.062606,http://aqicn.org/city/shandong/wendengshi/wendengyuanlinju/
935,"Wendeng Development Zone Substation, Wendeng City",10332,37.2176,122.0693,http://aqicn.org/city/shandong/wendengshi/wendengkaifaquzizhan/
936,"Rongcheng Harbin Institute of Technology, Rongcheng City",10333,37.1650,122.505833,http://aqicn.org/city/shandong/rongchengshi/rongchenghaligong/
937,"Rongcheng Yatou Street, Rongcheng City",10334,37.170278,122.4425,http://aqicn.org/city/shandong/rongchengshi/rongchengyatoujiedao/
938,"Rushan University for the Aged, Rushan City",10335,36.907222,121.543889,http://aqicn.org/city/shandong/rushanshi/rushanlaoniandaxue/
939,"Rushan City Government Substation, Rushan City",10336,36.9227,121.5337,http://aqicn.org/city/shandong/rushanshi/rushanshizhengfuzizhan/
940,"Wulian Lianhai, Wulian County",10337,35.741111,119.215556,http://aqicn.org/city/shandong/wulianxian/wulianlianhaixue/
941,"wǔ lián shíyàn xué, Wulian County",10338,35.757222,119.210556,http://aqicn.org/city/shandong/wulianxian/wulianshiyanxue/
942,"Jinboyuan, Jixian County, Ju County",10339,35.641667,118.846667,http://aqicn.org/city/shandong/juxian/juxianjinboyuan/
943,"Yuejia Village, Ji County, Ju County",10340,35.5925,118.862778,http://aqicn.org/city/shandong/juxian/juxianyuejiacun/
944,"Weinan Monitoring Station, Yinan County",10341,35.556976,118.450901,http://aqicn.org/city/shandong/yinanxian/yinanjiancezhan/
945,"Weinan Development Zone, Yinan County",10342,35.553959,118.5223,http://aqicn.org/city/shandong/yinanxian/yinankaifaqu/
946,"Yucheng Monitoring Station, Tancheng County",10343,34.623383,118.411226,http://aqicn.org/city/shandong/tanchengxian/tanchengjiancezhan/
947,"Yucheng Development Zone, Tancheng County",10344,34.640243,118.313725,http://aqicn.org/city/shandong/tanchengxian/tanchengkaifaqu/
948,"Surabaya monitoring station, Yishui County",10345,35.195410,118.625885,http://aqicn.org/city/shandong/yishuixian/yishuijiancezhan/
949,"Surabaya Development Zone, Yishui County",10346,35.759922,118.592156,http://aqicn.org/city/shandong/yishuixian/yishuikaifaqu/
950,"Lanling Monitoring Station, Lanling County",10347,34.853106,118.049933,http://aqicn.org/city/shandong/lanlingxian/lanlingjiancezhan/
951,"Feixian Monitoring Station, Feixian",10348,35.2541,117.966256,http://aqicn.org/city/shandong/feixian/feixianjiancezhan/
952,"Feixian Development Zone, Feixian",10349,35.280751,118.042186,http://aqicn.org/city/shandong/feixian/feixiankaifaqu/
953,"Pingyi monitoring station, Pingyi County",10350,35.516189,117.608061,http://aqicn.org/city/shandong/pingyixian/pingyijiancezhan/
954,"Pingyi Development Zone, Pingyi County",10351,35.474806,117.656622,http://aqicn.org/city/shandong/pingyixian/pingyikaifaqu/
955,"Weinan Monitoring Station, Yinan County",10352,35.195410,118.853935,http://aqicn.org/city/shandong/junanxian/junanjiancezhan/
956,"Weinan Development Zone, Yinan County",10353,35.209131,118.810625,http://aqicn.org/city/shandong/junanxian/junankaifaqu/
957,"Mengyin monitoring station, Mengyin County",10354,35.719475,117.947958,http://aqicn.org/city/shandong/mengyinxian/mengyinjiancezhan/
958,"Mengyin Development Zone, Mengyin County",10355,35.691358,117.988572,http://aqicn.org/city/shandong/mengyinxian/mengyinkaifaqu/
959,"Linyi Monitoring Station, Linyi County",10356,34.899985,118.655871,http://aqicn.org/city/shandong/linshuxian/linshujiancezhan/
960,"Linyi Development Zone, Linyi County",10357,34.940952,118.619707,http://aqicn.org/city/shandong/linshuxian/linshukaifaqu/
961,"Jiuyi Spring Pure Water Factory, Decheng District",10358,37.449167,116.274722,http://aqicn.org/city/shandong/dechengqu/jiuququanchunjingshuichang/
962,"Lingcheng Art Center, Lingcheng District",10359,37.329209,116.580961,http://aqicn.org/city/shandong/lingchengqu/lingchengyishuzhongxin/
963,"Lingcheng Lingxian No.1 Middle School, Lingcheng District",10360,37.348056,116.544167,http://aqicn.org/city/shandong/lingchengqu/lingchenglingxianyizhong/
964,"Ningjin Huining Lake, Ningjin County",10361,37.597456,116.756814,http://aqicn.org/city/shandong/ningjinxian/ningjinhuininghu/
965,"Ningjin Kangning Lake Park, Ningjin County",10362,37.627222,116.796667,http://aqicn.org/city/shandong/ningjinxian/ningjinkangninghugongyuan/
966,"Qingfeng Audio and Video Technology Center, Qingyun County",10363,37.779419,117.401028,http://aqicn.org/city/shandong/qingyunxian/qingfengyingyinkejizhongxin/
967,"Yuntian Vocational and Technical College, Qingyun County",10364,37.757222,117.370556,http://aqicn.org/city/shandong/qingyunxian/yuntianzhiyejishuxueyuan/
968,"Linpan Xianhe Base, Linyi County",10365,37.195333,116.775194,http://aqicn.org/city/shandong/linyixian/linpanxianhejidi/
969,"Linyi Water Supply Company No.1 Water Plant, Linyi County",10366,37.174250,116.873472,http://aqicn.org/city/shandong/linyixian/linyigongshuigongsidiyishuichang/
970,"Qihe County No. 1 Middle School, Qihe County",10367,36.781666,116.741388,http://aqicn.org/city/shandong/qihexian/qihexiandiyizhongxue/
971,"Qihe County Martyrs Memorial Hall, Qihe County",10368,36.802777,116.764166,http://aqicn.org/city/shandong/qihexian/qihexianlieshijinianguan/
